artist,like,play,skip,engagement_rate,skip_rate
VRSTY,0,7,0,0.0,0.0
VOLLÉSTAD,0,9,1,0.0,0.1111111111111111
VIVID,0,11,5,0.0,0.45454545454545453
VITIZE,0,12,0,0.0,0.0
VINCINT,0,8,1,0.0,0.125
Blues Image,0,8,0,0.0,0.0
Bluedoom,0,14,0,0.0,0.0
Blanke,0,16,1,0.0,0.0625
Blanco Brown,0,8,1,0.0,0.125
Blanca,0,9,1,0.0,0.1111111111111111
Blake Rose,0,8,0,0.0,0.0
BlackRoy,0,7,4,0.0,0.5714285714285714
Valerie Broussard,0,7,0,0.0,0.0
Bloodshot216,0,5,1,0.0,0.2
Bloodlights,0,10,2,0.0,0.2
Bloodhound Gang,0,9,1,0.0,0.1111111111111111
BloodPop®,0,7,0,0.0,0.0
Blac Youngsta,0,18,5,0.0,0.2777777777777778
Bl4ck,0,7,1,0.0,0.14285714285714285
Veerus,0,12,3,0.0,0.25
Varrick Frost,0,12,0,0.0,0.0
Vargas & Lagola,0,10,3,0.0,0.3
Vangelis Kostoxenakis,0,6,1,0.0,0.16666666666666666
Vanessa Hudgens,0,5,0,0.0,0.0
Vanessa Carlton,0,3,1,0.0,0.3333333333333333
ValsBezig,0,8,2,0.0,0.25
Ben Rainey,0,7,0,0.0,0.0
Beat Dealer,0,6,0,0.0,0.0
Beasts With No Name,0,12,1,0.0,0.08333333333333333
WALWIN,0,4,3,0.0,0.75
WALLA,0,12,1,0.0,0.08333333333333333
VÉRITÉ,0,10,0,0.0,0.0
Beko,0,9,2,0.0,0.2222222222222222
Beckett,0,7,2,0.0,0.2857142857142857
Ben Harper And The Innocent Criminals,0,6,2,0.0,0.3333333333333333
Ben Harper,0,4,1,0.0,0.25
Ben Esser,0,6,4,0.0,0.6666666666666666
Battle Tapes,0,7,1,0.0,0.14285714285714285
Vide,0,7,2,0.0,0.2857142857142857
WITCH,0,9,1,0.0,0.1111111111111111
WILL K,0,15,1,0.0,0.06666666666666667
WHIPPED CREAM,0,7,1,0.0,0.14285714285714285
WEN,0,5,1,0.0,0.2
WELL$,0,3,1,0.0,0.3333333333333333
Beatriz Luengo,0,5,2,0.0,0.4
Beathunterz,0,3,0,0.0,0.0
Barenaked Ladies,0,9,4,0.0,0.4444444444444444
Barbie's Cradle,0,20,0,0.0,0.0
Banx & Ranx,0,9,1,0.0,0.1111111111111111
Bantu,0,7,1,0.0,0.14285714285714285
Wallows,0,9,2,0.0,0.2222222222222222
WOS,0,14,0,0.0,0.0
Victors,0,11,1,0.0,0.09090909090909091
Victor Tellagio,0,8,0,0.0,0.0
Bildjan,0,5,1,0.0,0.2
Bigg Robb,0,10,3,0.0,0.3
Bigg Rich,0,11,0,0.0,0.0
Ben Platt,0,9,1,0.0,0.1111111111111111
Ben Lee,0,7,4,0.0,0.5714285714285714
Vinyl Theatre,0,13,0,0.0,0.0
Village People,0,7,1,0.0,0.14285714285714285
Besomorph,0,16,2,0.0,0.125
Beverlay,0,6,3,0.0,0.5
Betty Moon,0,9,0,0.0,0.0
Ben Yoo Suk,0,8,3,0.0,0.375
Beth Hart,0,9,1,0.0,0.1111111111111111
Big Daddy Kane,0,10,0,0.0,0.0
Big Brother & The Holding Company,0,6,0,0.0,0.0
Ben Böhmer,0,8,1,0.0,0.125
Bembeya Jazz National,0,2,0,0.0,0.0
Belve,0,10,0,0.0,0.0
Belly,0,16,3,0.0,0.1875
Vivid Color,0,9,2,0.0,0.2222222222222222
Vitya AK,0,6,2,0.0,0.3333333333333333
Vitamin Z,0,9,1,0.0,0.1111111111111111
Violent Idols,0,2,1,0.0,0.5
Benjamín Amadeo,0,3,3,0.0,1.0
Benita,0,6,0,0.0,0.0
Betoko,0,9,0,0.0,0.0
Tropkillaz,0,5,0,0.0,0.0
Bruer,0,6,0,0.0,0.0
Brray,0,4,2,0.0,0.5
Brothers,0,11,2,0.0,0.18181818181818182
Brooks & Dunn,0,9,1,0.0,0.1111111111111111
Brookii,0,7,1,0.0,0.14285714285714285
Bubbatrees,0,7,2,0.0,0.2857142857142857
Breakwater,0,3,0,0.0,0.0
Breaking Beattz,0,3,0,0.0,0.0
Tutto Duran,0,4,4,0.0,1.0
Tunebased,0,5,0,0.0,0.0
Tune In Crew,0,6,1,0.0,0.16666666666666666
Bob Dylan,0,33,4,0.0,0.12121212121212122
Bright Ones,0,10,1,0.0,0.1
Bright City,0,9,0,0.0,0.0
Boy In Space,0,4,2,0.0,0.5
Box Car Racer,0,6,0,0.0,0.0
Two Can,0,5,0,0.0,0.0
Twerkteam,0,12,2,0.0,0.16666666666666666
Breakbot,0,8,1,0.0,0.125
Brandon Seibert,0,9,1,0.0,0.1111111111111111
Brewski,0,5,1,0.0,0.2
Brenky,0,18,4,0.0,0.2222222222222222
Bottleneck,0,20,3,0.0,0.15
Boslen,0,5,1,0.0,0.2
Tuff Crew,0,7,1,0.0,0.14285714285714285
CALVIN,0,10,1,0.0,0.1
Bunbury,0,9,2,0.0,0.2222222222222222
Bullistik,0,5,1,0.0,0.2
Bulletboys,0,10,2,0.0,0.2
Built By Titan,0,5,1,0.0,0.2
Bugzy Malone,0,10,0,0.0,0.0
Buddy Miles,0,4,0,0.0,0.0
Triggerfinger,0,6,1,0.0,0.16666666666666666
Trial & Error,0,4,0,0.0,0.0
Treyy G,0,6,0,0.0,0.0
Trevor Omoto,0,4,2,0.0,0.5
Trevor Dahl,0,6,0,0.0,0.0
Troy Murray,0,12,0,0.0,0.0
Bubba,0,8,1,0.0,0.125
Bryan Dalton,0,6,1,0.0,0.16666666666666666
Bryan Boliver,0,9,2,0.0,0.2222222222222222
Bruto Chr,0,11,0,0.0,0.0
Trog'low,0,5,0,0.0,0.0
Trobi,0,11,2,0.0,0.18181818181818182
Tristam,0,8,1,0.0,0.125
Burning Fierce,0,6,0,0.0,0.0
Burna Bandz,0,14,0,0.0,0.0
Brooke Sierra,0,6,3,0.0,0.5
Brooke Lanziner,0,15,2,0.0,0.13333333333333333
Broken Baby,0,9,1,0.0,0.1111111111111111
Dozer,0,8,1,0.0,0.125
Trending,0,3,0,0.0,0.0
Boothed,0,5,3,0.0,0.6
Bo Saris,0,5,3,0.0,0.6
Blvk,0,6,3,0.0,0.5
Blvck O,0,12,2,0.0,0.16666666666666666
Urban Praise Project,0,8,1,0.0,0.125
Urba y Rome,0,7,1,0.0,0.14285714285714285
Uplink,0,14,1,0.0,0.07142857142857142
Unzucht,0,6,1,0.0,0.16666666666666666
Unwork,0,5,1,0.0,0.2
Unter Null,0,11,2,0.0,0.18181818181818182
Unodavid,0,13,1,0.0,0.07692307692307693
Unk,0,18,1,0.0,0.05555555555555555
Bosca,0,11,1,0.0,0.09090909090909091
Bokassa,0,16,1,0.0,0.0625
Blue Hawaii,0,4,0,0.0,0.0
Blu Cantrell,0,11,0,0.0,0.0
Blu & Exile,0,7,2,0.0,0.2857142857142857
Blow Money Fast,0,6,1,0.0,0.16666666666666666
VAN DUO,0,5,0,0.0,0.0
V.I.C.,0,11,0,0.0,0.0
V-Sag,0,7,0,0.0,0.0
Urchin,0,6,4,0.0,0.6666666666666666
Bobbie Gentry,0,5,0,0.0,0.0
Bob Mould,0,11,1,0.0,0.09090909090909091
Bob Moses,0,12,1,0.0,0.08333333333333333
Underworld,0,7,1,0.0,0.14285714285714285
Borrowed Identity,0,7,0,0.0,0.0
Type4,0,3,1,0.0,0.3333333333333333
Tyler Bryant & the Shakedown,0,11,0,0.0,0.0
Tyler Boone,0,5,1,0.0,0.2
Brad Blackburn,0,4,1,0.0,0.25
Boy Untitled,0,38,1,0.0,0.02631578947368421
Boy Kiss Girl,0,7,0,0.0,0.0
Boonz,0,10,0,0.0,0.0
Booker T. & the M.G.'s,0,4,1,0.0,0.25
Boo Riley,0,5,2,0.0,0.4
Boney M.,0,13,2,0.0,0.15384615384615385
UOAK,0,16,1,0.0,0.0625
Bombay Bicycle Club,0,7,2,0.0,0.2857142857142857
UNDRESSD,0,4,0,0.0,0.0
U-niq,0,6,2,0.0,0.3333333333333333
Bohnes,0,7,0,0.0,0.0
Boef,0,3,0,0.0,0.0
Bobby V.,0,10,0,0.0,0.0
Bobby Shmurda,0,4,1,0.0,0.25
Undacava,0,2,0,0.0,0.0
Ulises Hadjis,0,5,0,0.0,0.0
Ulises Bueno,0,9,2,0.0,0.2222222222222222
UV Pop,0,12,1,0.0,0.08333333333333333
Bonesteel,0,5,0,0.0,0.0
Bone Crusher,0,11,0,0.0,0.0
Bon Lui,0,7,1,0.0,0.14285714285714285
UNOMAS,0,10,1,0.0,0.1
Kreature,0,6,0,0.0,0.0
Krazyp,0,2,1,0.0,0.5
Kumiho,0,6,1,0.0,0.16666666666666666
Kulturerbe Achim,0,8,1,0.0,0.125
Kulbir Jhinjer,0,13,1,0.0,0.07692307692307693
Koji.,0,4,1,0.0,0.25
Kojey Radical,0,7,1,0.0,0.14285714285714285
Omar Souleyman,0,6,1,0.0,0.16666666666666666
Omar Cunningham,0,30,2,0.0,0.06666666666666667
Omar Apollo,0,4,1,0.0,0.25
Olszakumpel,0,10,1,0.0,0.1
Ollie Wade,0,12,0,0.0,0.0
Olivia Rodrigo,0,6,3,0.0,0.5
Shermanology,0,6,0,0.0,0.0
Kosling,0,22,2,0.0,0.09090909090909091
Koralle,0,6,0,0.0,0.0
Kodie Shane,0,8,0,0.0,0.0
Knife Party,0,24,3,0.0,0.125
Kløn,0,6,0,0.0,0.0
Kllo,0,8,1,0.0,0.125
Onda Vaga,0,9,0,0.0,0.0
Omy de Oro,0,24,6,0.0,0.25
Omega,0,5,0,0.0,0.0
Omaure,0,16,0,0.0,0.0
Omara Portuondo,0,10,1,0.0,0.1
King Deco,0,6,0,0.0,0.0
Kindrid,0,5,1,0.0,0.2
Kota Banks,0,7,1,0.0,0.14285714285714285
Oceans,0,8,0,0.0,0.0
Obie Trice,0,4,0,0.0,0.0
L E O,0,6,1,0.0,0.16666666666666666
L Devine,0,10,0,0.0,0.0
Kyu Sakamoto,0,6,0,0.0,0.0
Kymara,0,9,0,0.0,0.0
Kylie Minogue,0,11,0,0.0,0.0
Kyle Watson,0,5,0,0.0,0.0
Ksenia,0,7,3,0.0,0.42857142857142855
Krystal Klear,0,11,1,0.0,0.09090909090909091
Krys Talk,0,7,0,0.0,0.0
Kroshwell,0,6,0,0.0,0.0
Okvsho,0,5,1,0.0,0.2
Krimsonn,0,3,1,0.0,0.3333333333333333
Oilix,0,6,2,0.0,0.3333333333333333
Oh Honey,0,12,0,0.0,0.0
Ofenbach,0,4,0,0.0,0.0
Kydd Jones,0,7,1,0.0,0.14285714285714285
Kwame And A New Beginning,0,5,2,0.0,0.4
Kush Kush,0,10,0,0.0,0.0
Koos,0,6,1,0.0,0.16666666666666666
Olivia Creutzer,0,5,1,0.0,0.2
Oliver Twizt,0,6,2,0.0,0.3333333333333333
Oleg Kenzov,0,7,1,0.0,0.14285714285714285
Old & In The Way,0,9,0,0.0,0.0
Ol' Burger Beats,0,4,0,0.0,0.0
Kriss Raize,0,8,1,0.0,0.125
Oki,0,4,0,0.0,0.0
Kina Grannis,0,4,1,0.0,0.25
Kina,0,10,2,0.0,0.2
Kimberlee Ramirez,0,6,1,0.0,0.16666666666666666
Kim Viera,0,3,1,0.0,0.3333333333333333
Khea;Omar Varela,0,1,2,0.0,2.0
Keys of Philadelphia,0,5,0,0.0,0.0
Key Crashers,0,6,1,0.0,0.16666666666666666
Kevoe West,0,7,0,0.0,0.0
Outr3ach,0,4,1,0.0,0.25
Out Of Sound,0,3,0,0.0,0.0
Our Last Night,0,5,0,0.0,0.0
Otherwise Fine,0,10,0,0.0,0.0
Kid Buu,0,10,0,0.0,0.0
Kinder Malo,0,9,1,0.0,0.1111111111111111
Kevin Krust,0,9,0,0.0,0.0
Kevcody,0,7,0,0.0,0.0
Kevaz,0,7,1,0.0,0.14285714285714285
Ketama126,0,15,1,0.0,0.06666666666666667
P.MO,0,10,0,0.0,0.0
P.M.B.,0,4,2,0.0,0.5
P.A.F.F.,0,4,1,0.0,0.25
P$C,0,10,1,0.0,0.1
P I A (Players In Action),0,6,2,0.0,0.3333333333333333
Ozoyo,0,7,2,0.0,0.2857142857142857
Kent Jones,0,10,0,0.0,0.0
Kenny Wayne Shepherd,0,5,0,0.0,0.0
Kenny Loggins,0,10,1,0.0,0.1
Kiana Ledé,0,10,0,0.0,0.0
Oran Juice Jones,0,8,1,0.0,0.125
Oracle,0,8,1,0.0,0.125
Oomloud,0,18,3,0.0,0.16666666666666666
Ontayd'artist,0,6,0,0.0,0.0
Only The Family,0,13,1,0.0,0.07692307692307693
Klaypex,0,7,1,0.0,0.14285714285714285
Klasico,0,4,0,0.0,0.0
Kirmont,0,7,2,0.0,0.2857142857142857
Killrude,0,4,0,0.0,0.0
Orrin,0,17,1,0.0,0.058823529411764705
Orjan Nilsen,0,10,0,0.0,0.0
Orion Sun,0,3,0,0.0,0.0
Orion Paxx,0,7,0,0.0,0.0
Ortzy,0,5,2,0.0,0.4
Oriel Poole,0,8,0,0.0,0.0
Orheyn,0,10,0,0.0,0.0
Orgânico,0,35,4,0.0,0.11428571428571428
Orange & Lemons,0,3,4,0.0,1.3333333333333333
Kinto Sol,0,4,1,0.0,0.25
Kill Paris,0,7,0,0.0,0.0
Kiki Gyan,0,7,0,0.0,0.0
Kike Pavón,0,6,1,0.0,0.16666666666666666
Kidnap,0,4,1,0.0,0.25
Kid Massive,0,11,2,0.0,0.18181818181818182
Ostblockschlampen,0,5,3,0.0,0.6
Oscar Louis,0,10,1,0.0,0.1
Oscar G & Ralph Falcon,0,10,0,0.0,0.0
Os Barões Da Pisadinha,0,18,4,0.0,0.2222222222222222
Oriente,0,24,1,0.0,0.041666666666666664
Noa Jamir,0,3,1,0.0,0.3333333333333333
NoMBe,0,13,0,0.0,0.0
NoBodyGHY,0,10,2,0.0,0.2
No Love For The Middle Child,0,9,1,0.0,0.1111111111111111
Niwel,0,7,1,0.0,0.14285714285714285
Laurent Wolf,0,15,1,0.0,0.06666666666666667
Lauren Aquilina,0,8,1,0.0,0.125
Lauren,0,6,1,0.0,0.16666666666666666
Lamin,0,4,2,0.0,0.5
Lake People,0,8,1,0.0,0.125
Laissez Faire,0,4,2,0.0,0.5
Laila,0,4,0,0.0,0.0
Noisettes,0,12,0,0.0,0.0
Ocxho,0,4,1,0.0,0.25
Noir,0,6,4,0.0,0.6666666666666666
Nocera,0,9,0,0.0,0.0
Noah Levi,0,5,1,0.0,0.2
Noah Fabray,0,5,2,0.0,0.4
Laura Jansen,0,10,2,0.0,0.2
Laura Cox,0,8,1,0.0,0.125
Lack Of Afro,0,5,1,0.0,0.2
Lacandona Social Sound,0,7,0,0.0,0.0
Lab's Cloud,0,15,0,0.0,0.0
LaMorris Williams,0,6,2,0.0,0.3333333333333333
LaCrème,0,4,1,0.0,0.25
Noora Noor,0,6,0,0.0,0.0
Nonsens,0,14,0,0.0,0.0
NoiseMakers,0,7,0,0.0,0.0
Lebo,0,6,3,0.0,0.5
Nina Tribus,0,10,2,0.0,0.2
Nina Nesbitt,0,10,3,0.0,0.3
Nimo,0,15,5,0.0,0.3333333333333333
Nil Moliner,0,6,0,0.0,0.0
Niko Eme,0,6,1,0.0,0.16666666666666666
Niki & The Dove,0,8,0,0.0,0.0
Nightstop,0,4,1,0.0,0.25
Leon Timbo,0,8,3,0.0,0.375
Leo Fressato,0,7,0,0.0,0.0
Laureano,0,5,0,0.0,0.0
Laura Marling,0,3,0,0.0,0.0
Niva,0,5,3,0.0,0.6
Larris V,0,5,1,0.0,0.2
Ninjaneers,0,7,0,0.0,0.0
Ninetoes,0,3,2,0.0,0.6666666666666666
Nine Lashes,0,12,2,0.0,0.16666666666666666
League of Legends,0,19,3,0.0,0.15789473684210525
Lead,0,14,2,0.0,0.14285714285714285
Lea Rue,0,22,1,0.0,0.045454545454545456
Lawrence Rothman,0,7,1,0.0,0.14285714285714285
Lefty Sm,0,5,1,0.0,0.2
Latmun,0,3,3,0.0,1.0
Latin Fresh,0,15,1,0.0,0.06666666666666667
Latin Alliance,0,6,2,0.0,0.3333333333333333
Last Night On Earth,0,7,1,0.0,0.14285714285714285
Lasso,0,8,0,0.0,0.0
Larry Smith,0,5,2,0.0,0.4
"Nisse, Ture och Schtekarn",0,11,1,0.0,0.09090909090909091
LEVZ,0,8,3,0.0,0.375
LEVEREVE,0,6,0,0.0,0.0
LATENIGHTJIGGY,0,6,1,0.0,0.16666666666666666
O.S.U.,0,9,1,0.0,0.1111111111111111
O.G.C.,0,8,1,0.0,0.125
Nymano,0,8,0,0.0,0.0
LOYZ,0,8,0,0.0,0.0
LOUDPVCK,0,7,1,0.0,0.14285714285714285
LOUD ABOUT US!,0,2,1,0.0,0.5
LOS PILOTOS,0,5,0,0.0,0.0
LMNTRX,0,6,1,0.0,0.16666666666666666
Kyle Kinch,0,6,1,0.0,0.16666666666666666
Kyle Dion,0,9,2,0.0,0.2222222222222222
Nonni,0,9,0,0.0,0.0
OK Go,0,10,4,0.0,0.4
OJ Da Juiceman,0,3,0,0.0,0.0
L3N,0,3,0,0.0,0.0
L1ND,0,8,1,0.0,0.125
L0uie L0u,0,16,1,0.0,0.0625
L. Young,0,9,2,0.0,0.2222222222222222
L'Orange,0,7,0,0.0,0.0
L'Epee,0,3,0,0.0,0.0
LISTENBEE,0,6,0,0.0,0.0
Kuriosity,0,11,1,0.0,0.09090909090909091
Kurd Maverick,0,6,1,0.0,0.16666666666666666
Kuranes,0,10,1,0.0,0.1
Of Virtue,0,7,1,0.0,0.14285714285714285
OYABUN,0,6,3,0.0,0.5
Nomy,0,9,0,0.0,0.0
Nomad Carlos,0,4,0,0.0,0.0
Nolan van Lith,0,5,1,0.0,0.2
"Noke D, D-Gotti, D-Reck, Tyte Eyes & Mike D",0,8,0,0.0,0.0
Noizu,0,7,2,0.0,0.2857142857142857
Landon Sears,0,5,1,0.0,0.2
La Ley,0,9,1,0.0,0.1111111111111111
La Isla Centeno,0,6,0,0.0,0.0
Notifi,0,7,0,0.0,0.0
Northlane,0,9,1,0.0,0.1111111111111111
Northend,0,9,2,0.0,0.2222222222222222
Norde,0,5,0,0.0,0.0
Norah Jones,0,10,0,0.0,0.0
La Secta,0,5,1,0.0,0.2
Lady Bee,0,18,4,0.0,0.2222222222222222
Lady Antebellum,0,11,2,0.0,0.18181818181818182
La Capone,0,8,0,0.0,0.0
LX,0,3,0,0.0,0.0
LVDS,0,3,1,0.0,0.3333333333333333
LUCY,0,9,1,0.0,0.1111111111111111
LUCKY TAPES,0,23,3,0.0,0.13043478260869565
LU KALA,0,3,1,0.0,0.3333333333333333
Nuria Saba,0,6,0,0.0,0.0
Nu Aspect,0,7,0,0.0,0.0
Novoa,0,8,0,0.0,0.0
Novalima,0,5,0,0.0,0.0
La+ch,0,7,0,0.0,0.0
La Suite,0,8,1,0.0,0.125
Lagum,0,11,4,0.0,0.36363636363636365
Julia Medina,0,10,0,0.0,0.0
Juju,0,6,0,0.0,0.0
Juhn,0,15,0,0.0,0.0
Jorge Blanco,0,9,1,0.0,0.1111111111111111
Jordan Pruitt,0,7,0,0.0,0.0
Phoria,0,3,1,0.0,0.3333333333333333
Phony Ppl,0,9,0,0.0,0.0
Phoebe Bridgers,0,4,1,0.0,0.25
Phillipi & Rodrigo,0,8,0,0.0,0.0
Phil Dee,0,4,0,0.0,0.0
Joseph Tilley,0,3,0,0.0,0.0
Joules,0,12,1,0.0,0.08333333333333333
Joni Haastrup,0,14,1,0.0,0.07142857142857142
Kenneth G,0,5,1,0.0,0.2
Pilot,0,6,1,0.0,0.16666666666666666
Pillows,0,13,2,0.0,0.15384615384615385
Pietro Lombardi,0,8,1,0.0,0.125
Pieter Ellis,0,10,1,0.0,0.1
Piet van Dongen,0,10,0,0.0,0.0
Piem,0,7,3,0.0,0.42857142857142855
Pickle,0,13,0,0.0,0.0
Picco,0,11,3,0.0,0.2727272727272727
Pia Mia,0,21,1,0.0,0.047619047619047616
Josef Og Elias,0,6,3,0.0,0.5
Jose Carlos Garcia,0,3,1,0.0,0.3333333333333333
Jorge Gill,0,7,0,0.0,0.0
Jon Secada,0,11,1,0.0,0.09090909090909091
Pimp C,0,5,1,0.0,0.2
Percance,0,5,3,0.0,0.6
People Like Us,0,14,0,0.0,0.0
Penthox,0,5,1,0.0,0.2
Pengwin,0,5,3,0.0,0.6
Junkyard Drive,0,10,0,0.0,0.0
Junior Sanchez,0,8,1,0.0,0.125
Jungle Animals,0,7,0,0.0,0.0
June Jissle,0,5,2,0.0,0.4
Jé Santiago,0,8,1,0.0,0.125
JØRD,0,6,0,0.0,0.0
Juyen Sebulba,0,3,0,0.0,0.0
Jubël,0,5,1,0.0,0.2
Pete Townshend,0,8,0,0.0,0.0
Peter Luts,0,4,1,0.0,0.25
Pete Philly & Perquisite,0,13,2,0.0,0.15384615384615385
Pete Perignon,0,7,1,0.0,0.14285714285714285
Pete Heller,0,8,0,0.0,0.0
Pesho,0,4,0,0.0,0.0
Perturbator,0,6,0,0.0,0.0
Julie Myers,0,9,1,0.0,0.1111111111111111
Julie Bergan,0,9,0,0.0,0.0
Julian Perretta,0,12,3,0.0,0.25
Jota Y Leo,0,10,2,0.0,0.2
Juan Rios,0,8,1,0.0,0.125
Joyce Santana,0,7,0,0.0,0.0
Joy Kills Sorrow,0,10,1,0.0,0.1
Phay,0,5,1,0.0,0.2
Pezzner,0,4,1,0.0,0.25
Pete Rock,0,12,3,0.0,0.25
Pomo,0,6,2,0.0,0.3333333333333333
John Clark,0,3,1,0.0,0.3333333333333333
John Belthoff,0,10,0,0.0,0.0
Joey Purp,0,7,2,0.0,0.2857142857142857
Joan Ember,0,5,0,0.0,0.0
Joakim Molitor,0,7,2,0.0,0.2857142857142857
Joaco Terán,0,6,1,0.0,0.16666666666666666
Joachim L,0,7,2,0.0,0.2857142857142857
Joachim Garraud,0,9,0,0.0,0.0
Prem Dhillon,0,6,1,0.0,0.16666666666666666
Praizee,0,5,0,0.0,0.0
Power Supply,0,3,1,0.0,0.3333333333333333
Power Peralta,0,6,1,0.0,0.16666666666666666
Jon Hopkins,0,9,0,0.0,0.0
Jmss,0,7,0,0.0,0.0
Jive Me,0,10,1,0.0,0.1
Jiory,0,7,1,0.0,0.14285714285714285
Jimmy Sabater,0,9,2,0.0,0.2222222222222222
Jimmy Clash,0,9,2,0.0,0.2222222222222222
Jimmie Vaughan,0,6,0,0.0,0.0
Jimilian,0,11,0,0.0,0.0
Jim James,0,10,1,0.0,0.1
Prison,0,6,0,0.0,0.0
Princesa Alba,0,5,2,0.0,0.4
Prince Kane,0,3,0,0.0,0.0
Primo Son,0,4,0,0.0,0.0
Prigida,0,3,1,0.0,0.3333333333333333
Power Glove,0,9,1,0.0,0.1111111111111111
Piélago,0,9,0,0.0,0.0
Pink Sweat$,0,32,1,0.0,0.03125
Pink Martini,0,1,3,0.0,3.0
Pineapple StormTv,0,18,1,0.0,0.05555555555555555
Jordan Burns,0,7,0,0.0,0.0
Joomanji,0,8,0,0.0,0.0
Jonth,0,4,2,0.0,0.5
Jonny Lang,0,9,0,0.0,0.0
John Denver,0,17,0,0.0,0.0
Johnny Hates Jazz,0,12,0,0.0,0.0
Johnnie Floss,0,6,0,0.0,0.0
John Travolta,0,10,1,0.0,0.1
John The Blind,0,9,2,0.0,0.2222222222222222
Pompeya,0,13,1,0.0,0.07692307692307693
Pk,0,13,1,0.0,0.07692307692307693
Jonas Langer,0,2,0,0.0,0.0
Joey Busse,0,5,0,0.0,0.0
Polo Montañez,0,13,1,0.0,0.07692307692307693
Polaris,0,3,1,0.0,0.3333333333333333
Pol Del Sur,0,8,2,0.0,0.25
Poison Clan,0,5,0,0.0,0.0
John Nonny,0,15,0,0.0,0.0
John Lee Hooker,0,3,0,0.0,0.0
John Hartford,0,6,3,0.0,0.5
Joe Jackson,0,3,0,0.0,0.0
Joe Arroyo,0,12,1,0.0,0.08333333333333333
Poolside,0,13,4,0.0,0.3076923076923077
Ponzu Island,0,9,0,0.0,0.0
Plastiscines,0,5,3,0.0,0.6
Pantac,0,11,0,0.0,0.0
Panama,0,3,3,0.0,1.0
Pam Sengh,0,9,1,0.0,0.1111111111111111
Palmertrees,0,2,1,0.0,0.5
Palm Vision,0,8,1,0.0,0.125
Pallas,0,7,2,0.0,0.2857142857142857
Pale,0,9,0,0.0,0.0
Ke Personajes,0,7,0,0.0,0.0
Kazy Lambist,0,15,4,0.0,0.26666666666666666
Kazura,0,6,1,0.0,0.16666666666666666
Kay Slice,0,10,0,0.0,0.0
Karma Kid,0,11,0,0.0,0.0
Karlos Rosé,0,9,2,0.0,0.2222222222222222
Perquisite,0,2,0,0.0,0.0
Karim Mika,0,9,2,0.0,0.2222222222222222
Karibe Orquesta,0,20,2,0.0,0.1
Kari Faux,0,2,2,0.0,1.0
Papichamp,0,8,0,0.0,0.0
Paolo Pellegrino,0,9,2,0.0,0.2222222222222222
Pantera,0,5,0,0.0,0.0
Kate Candela,0,13,2,0.0,0.15384615384615385
Katashi Kaitō,0,7,2,0.0,0.2857142857142857
Kat Holland,0,9,1,0.0,0.1111111111111111
Kany Garcia,0,4,0,0.0,0.0
Kamp!,0,8,1,0.0,0.125
Kambi,0,6,1,0.0,0.16666666666666666
Particle House,0,7,1,0.0,0.14285714285714285
Karkara,0,6,2,0.0,0.3333333333333333
Kennedy Jones,0,7,0,0.0,0.0
PNAU,0,3,1,0.0,0.3333333333333333
PLVTINUM,0,13,2,0.0,0.15384615384615385
PJ Morton,0,9,1,0.0,0.1111111111111111
PAST,0,5,2,0.0,0.4
PARTY SHIRT,0,7,2,0.0,0.2857142857142857
Kevin Lavitt,0,12,0,0.0,0.0
Ken Takano,0,10,0,0.0,0.0
Kemo The Blaxican,0,8,0,0.0,0.0
Kelypso,0,10,1,0.0,0.1
Kelmitt,0,6,0,0.0,0.0
PYRMDPLAZA,0,12,0,0.0,0.0
PWR CPL,0,8,1,0.0,0.125
Kasta,0,7,2,0.0,0.2857142857142857
PULLER,0,3,0,0.0,0.0
PRODUCE 48,0,7,0,0.0,0.0
Ketama,0,7,1,0.0,0.14285714285714285
Kenza Blanka,0,10,0,0.0,0.0
Kay One,0,5,1,0.0,0.2
Kavinsky,0,3,0,0.0,0.0
Kausion,0,9,0,0.0,0.0
Palaye Royale,0,11,0,0.0,0.0
Paky,0,6,1,0.0,0.16666666666666666
Paige,0,8,0,0.0,0.0
Pac Div,0,8,3,0.0,0.375
Pablo López,0,9,0,0.0,0.0
Pablo Dueñas,0,7,0,0.0,0.0
Keith Washington,0,6,0,0.0,0.0
PVRIS,0,5,2,0.0,0.4
Paul Stanley,0,9,3,0.0,0.3333333333333333
Paul Ritch,0,9,2,0.0,0.2222222222222222
Paul Laurence,0,4,0,0.0,0.0
Paul Johnson,0,5,2,0.0,0.4
KT Tunstall,0,4,2,0.0,0.5
KRYPTO9095,0,8,1,0.0,0.125
KRU172,0,3,0,0.0,0.0
KASIMIR1441,0,9,0,0.0,0.0
KALEO,0,18,1,0.0,0.05555555555555555
KAKTOV,0,13,0,0.0,0.0
KAJ,0,9,2,0.0,0.2222222222222222
KAATO,0,11,1,0.0,0.09090909090909091
Peachy!,0,8,1,0.0,0.125
Parra for Cuva,0,4,2,0.0,0.5
KEVVO,0,17,2,0.0,0.11764705882352941
KEV,0,6,0,0.0,0.0
KESI,0,12,2,0.0,0.16666666666666666
Justin Jesso,0,9,0,0.0,0.0
Penguin Prison,0,24,1,0.0,0.041666666666666664
Peita,0,8,0,0.0,0.0
Pedro Capó,0,19,1,0.0,0.05263157894736842
K7,0,5,0,0.0,0.0
K3L,0,8,1,0.0,0.125
K.Flay,0,14,2,0.0,0.14285714285714285
K-Y-O,0,4,1,0.0,0.25
